"User_id","Time on platform","Time on videos","Ratio video/platform","Distict videos","Assignments","Until deadline"
"DelftX/CTB3365DWx/3T2014_5404401","0","0","0","0","1","9"
"DelftX/CTB3365DWx/3T2014_5310677","1","2","4","6","4","9"
"DelftX/CTB3365DWx/3T2014_329034","2","2","3","8","8","9"
"DelftX/CTB3365DWx/3T2014_819978","2","0","0","0","10","9"
"DelftX/CTB3365DWx/3T2014_2839100","1","1","2","6","2","8"
"DelftX/CTB3365DWx/3T2014_1785466","1","0","0","1","0","9"
"DelftX/CTB3365DWx/3T2014_5474143","3","3","2","9","10","9"
"DelftX/CTB3365DWx/3T2014_4276274","7","3","1","6","10","9"
"DelftX/CTB3365DWx/3T2014_2360499","2","2","4","7","10","10"
"DelftX/CTB3365DWx/3T2014_1115195","1","0","0","2","6","6"
"DelftX/CTB3365DWx/3T2014_4914599","1","1","5","3","4","10"
"DelftX/CTB3365DWx/3T2014_5603758","1","1","3","5","0","0"
"DelftX/CTB3365DWx/3T2014_5501468","3","2","2","6","5","8"
"DelftX/CTB3365DWx/3T2014_5608883","3","2","1","6","8","7"
"DelftX/CTB3365DWx/3T2014_5429012","7","1","0","7","9","8"
"DelftX/CTB3365DWx/3T2014_5703722","2","2","3","7","1","7"
"DelftX/CTB3365DWx/3T2014_5390759","3","4","3","9","6","7"
"DelftX/CTB3365DWx/3T2014_4795590","3","2","1","9","8","8"
"DelftX/CTB3365DWx/3T2014_2292073","0","0","0","0","0","0"
"DelftX/CTB3365DWx/3T2014_819841","0","0","0","0","0","0"
"DelftX/CTB3365DWx/3T2014_5665976","0","1","3","9","0","0"
"DelftX/CTB3365DWx/3T2014_283464","2","0","1","3","5","10"
"DelftX/CTB3365DWx/3T2014_3164885","3","2","2","9","6","8"
"DelftX/CTB3365DWx/3T2014_4615972","0","0","0","0","0","0"
